ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
947,the year of divergence,three ways in which the business world has grown apart in 2020,29/12/2020,Economist,1,0,1
948,big oil__ diverging bets on the future of energy,no strategy is foolproof,16/12/2020,Economist,1,0,0
949,disney and warner make big bets on the small screen,hollywood__ biggest studios are staking everything on streaming,16/12/2020,Economist,1,0,0
950,what if ceos_ memos were clear and honest?,straight talking,16/12/2020,Economist,0,0,1
951,the parable of ryanair,when david becomes goliath,16/12/2020,Economist,1,0,0
952,the eu unveils its plan to rein in big tech,the draft laws target the industry__ american giants. but european firms may not benefit much,15/12/2020,Economist,1,0,0
953,can sap__ new boss reset its business model?,christian klein has the right ideas. implementing them will not be easy,12/12/2020,Economist,1,0,1
954,a formidable alliance takes on facebook,investors don__ seem to care,12/12/2020,Economist,1,0,1
955,why more indian business disputes are settled elsewhere,companies prefer the speed and impartiality of foreign arbitrators,12/12/2020,Economist,0,0,0
956,disney plans to match netflix in its spending on streaming,"it promises a splurge on __tar wars_, marvel heroes and more",11/12/2020,Economist,1,0,0
957,why is uber selling its autonomous-vehicle division?,self-driving cars were meant to be its future,10/12/2020,Economist,0,0,0
958,why fair play pays,a new book argues that decency pays off in business as well as in life,10/12/2020,Economist,0,0,1
959,unshackling france sa,the best french firms have shaken off the attention of politicians__nd thrived,10/12/2020,Economist,0,1,1
960,companies have raised more capital in 2020 than ever before,what now?,09/12/2020,Economist,1,0,0
961,the surprising resilience of american restaurant chains,the secrets behind successful pandemic gastronomy,05/12/2020,Economist,1,0,0
962,salesforce gets some slack,marc benioff has his sights set on tech__ big league,05/12/2020,Economist,1,0,0
963,how the pandemic is forcing managers to work harder,remote work brings benefits to employees and employers alike__ut requires more effort on the part of executives,03/12/2020,Economist,1,0,0
964,nestlé gives a flavour of the future,its boss is cautious about the outlook for the world economy,03/12/2020,Economist,1,0,1
965,volkswagen__ boss takes on the unions,the fight may cost him his job,03/12/2020,Economist,0,0,1
966,how china__ jin jiang and huazhu put marriott and hilton to shame,two chinese hospitality groups thrive as western rivals struggle,03/12/2020,Economist,0,0,0
967,congress wants to boot chinese firms from american exchanges,a spat over chinese firms listed in america,03/12/2020,Economist,0,0,0
968,swiss multinationals narrowly avoid new ethics standards,a referendum on stakeholderism wins the popular vote but fails to secure enough support from cantons,03/12/2020,Economist,0,0,0
969,the dawn of digital medicine,the pandemic is ushering in the next trillion-dollar industry,02/12/2020,Economist,1,0,0
970,is the attention economy being captured by virtual eyeballs?,a short-selling row highlights the dodgy metrics of online commerce,28/11/2020,Economist,1,0,0
971,how enel became europe__ climate centurion,who says utilities are cold-hearted and dull?,28/11/2020,Economist,0,0,0
972,social unrest has fuelled a boom for the diversity industry,an army of consultants and recruiters is helping firms become more inclusive,26/11/2020,Economist,1,0,0
973,why office morale will be hard to maintain this year,covid-19 means fewer seasonal junkets,26/11/2020,Economist,0,0,1
974,black friday isn__ what it used to be,the fading importance of america__ favourite shopping spree,26/11/2020,Economist,0,0,1
975,bertelsmann snaps up simon & schuster,the merger will create a new biblio-behemoth,26/11/2020,Economist,0,0,1
976,covid-19 and the business of crowds,"how sports, music and exhibitions are managing in a time of social distancing",26/11/2020,Economist,1,0,0
977,doordash is a dish served piping hot. will it cool?,investors are once again hungry for food-delivery firms,21/11/2020,Economist,1,0,0
978,airbnb__ stockmarket debut will be a hit,never mind its murky long-term prospects,21/11/2020,Economist,0,0,1
979,walmart has another stellar quarter,the pandemic is producing clear winners and losers among america__ retailers,21/11/2020,Economist,0,0,0
980,how germany__ guest workers become guest entrepreneurs,migrants are likelier than other germans to start businesses,19/11/2020,Economist,0,1,1
981,how to play the board game,a useful guide to boardroom behaviour by a cultural veteran,19/11/2020,Economist,0,0,1
982,why commercial ties between taiwan and china are beginning to fray,the relationship that helped build china__ economy faces new challenges,19/11/2020,Economist,1,0,0
983,can one of the architects of at&t__ woes turn it around?,getting off the dividend treadmill,19/11/2020,Economist,0,0,0
984,royal enfield__ indian motorbikes are going global,old-fashioned machines make a comeback,14/11/2020,Economist,0,0,1
985,disney strikes streaming-tv gold,a spectacular first year for disney+,14/11/2020,Economist,1,0,0
986,stockpiling pasta boosts italy__ foodmakers,a italian staple is a pandemic favourite,12/11/2020,Economist,0,0,0
987,takeaways from mcdonald__ remarkable comeback,the new boss deserves credit for largely sticking with a successful strategy,12/11/2020,Economist,0,0,1
988,china takes aim at its entrepreneurs,private enterprise faces formidable new obstacles,12/11/2020,Economist,1,0,1
989,which japanese mogul will leave the biggest legacy?,mickey v masa,07/11/2020,Economist,1,0,0
990,usa inc__ ponderous recovery,"beyond the frothy stockmarket and the tech boom, much of american business is still struggling",07/11/2020,Economist,1,0,0
991,playstation 5 v xbox series x,new consoles and cloud gaming will shake up an industry turbocharged by the pandemic,07/11/2020,Economist,0,0,1
992,socially distanced thanksgiving weakens appetite for big turkeys,smaller gatherings raise demand for smaller birds,05/11/2020,Economist,1,0,1
993,questionable behaviour,companies are relying more and more on psychometric tests,05/11/2020,Economist,0,0,1
994,xiaomi takes advantage of huawei__ woes,a chinese smartphone-maker shrugs off feelings of inferiority,05/11/2020,Economist,1,0,0
995,samsung after lee kun-hee,the death of its patriarch leaves south korea__ biggest conglomerate with familiar challenges,31/10/2020,Economist,1,1,0
996,american lawmen are going after opioids inc,a grand settlement looks unlikely in the short term,31/10/2020,Economist,1,0,0
997,how hotels are trying to attract remote workers,luxury with your laptop,29/10/2020,Economist,0,0,1
998,where is amazon__ jeff bezos headed next?,a new book suggests looking up to space,29/10/2020,Economist,0,0,0
999,climate-conscious venture capitalists are back,can they both make money and protect the planet?,29/10/2020,Economist,1,0,1
1000,californians vote on the future of uber,"if they reject the gig companies_ ballot initiative, a business model will need rethinking",27/10/2020,Economist,1,0,1
1001,"meet nextera, america__ most valuable energy firm",the clean-energy utility has surpassed exxonmobil in market capitalisaion__nd shows no signs of slowing,24/10/2020,Economist,0,1,0
1002,italy spa offers an object lesson in corporate decline,how the leopard lost its spots,24/10/2020,Economist,1,1,0
1003,what the armed forces can teach business,fighting spirit,22/10/2020,Economist,0,0,1
1004,who owns the web__ data?,the fightback against big tech__ feudal lords has begun,22/10/2020,Economist,1,0,0
1005,american trustbusters take on google,the case against the technology giant is at once narrow and grand,21/10/2020,Economist,1,0,0
1006,should big tech save newspapers?,no. they need to save themselves,17/10/2020,Economist,1,0,0
1007,countering the tyranny of the clock,how flexible working is changing workers_ relationship with time,17/10/2020,Economist,0,0,1
1008,"rather later than rivals, apple unveils a first 5g-enabled phone","minimarts let people shop little, often and locally__ust the ticket in pandemic times",17/10/2020,Economist,0,0,1
1009,convenience stores may benefit from covid-19__f they adapt,can the coronavirus-induced digital revolution restore son masayoshi__ reputation for investing brilliance?,15/10/2020,Economist,1,0,1
1010,what softbank__ masa does next,demand for farm equipment has soared amid the pandemic,15/10/2020,Economist,1,1,0
1011,why chinese firms still flock to american stock exchanges,washington is increasingly hostile to chinese firms. not wall street,15/10/2020,Economist,0,0,1
1012,a subsidies scrap between boeing and airbus comes to an end (maybe),both aerospace heavyweights emerge battered from the 16-year bout,13/10/2020,Economist,1,0,0
1013,how covid-19 put wind in shipping companies_ sails,"despite a slowdown in global trade, the maritime industry is having a banner year",10/10/2020,Economist,0,0,0
1014,canadian oilmen drill the government for aid,finding oil looks like a doddle in comparison,10/10/2020,Economist,0,0,1
1015,what happens when companies devolve power,free the workers,08/10/2020,Economist,0,1,1
1016,japan__ cosy telecoms firms are being told to lower prices,rate cuts to bring prices for customers more in line with other developed markets will hurt margins,08/10/2020,Economist,1,0,0
1017,why rio tinto and china are at loggerheads,the future of iron-ore mining is at stake,08/10/2020,Economist,1,0,0
1018,"google, antitrust and how best to regulate big tech",antitrust cases over past behaviour have proved mostly ineffectual. so regulators are turning their attention to forward-looking rules,07/10/2020,Economist,1,0,0
1019,"as audiences gingerly return, cinemas face a new problem","if hollywood keeps postponing big releases, many theatre chains will struggle to survive",06/10/2020,Economist,0,0,1
